window_time,tollgate_id,direction,vehicle_model,has_etc,vehicle_type,month,day,hour,minute,hour_y,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,count,direction,tollgate_id,window_time,window_time_formatted,weekday,rounded_min,is_festival,is_working_day
2016-10-14-11-20,3,0,1.18556701031,0.237113402062,,10.0,14.0,11.0,29.0103092784,9.0,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,97,0,3,2016-10-14-11-20,2016-10-14 11:20:00,5.0,20.0,0,0
2016-10-14-11-20,3,1,1.31460674157,0.325842696629,0.191011235955,10.0,14.0,11.0,28.0337078652,9.0,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,89,1,3,2016-10-14-11-20,2016-10-14 11:20:00,5.0,20.0,0,0
2016-10-14-11-40,1,0,1.17073170732,0.19512195122,,10.0,14.0,11.0,50.9268292683,9.0,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,41,0,1,2016-10-14-11-40,2016-10-14 11:40:00,5.0,40.0,0,0
2016-10-14-11-40,1,1,1.29213483146,0.23595505618,0.314606741573,10.0,14.0,11.0,48.9325842697,9.0,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,89,1,1,2016-10-14-11-40,2016-10-14 11:40:00,5.0,40.0,0,0
2016-10-14-11-40,2,0,1.14754098361,0.131147540984,,10.0,14.0,11.0,49.6229508197,9.0,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,61,0,2,2016-10-14-11-40,2016-10-14 11:40:00,5.0,40.0,0,0
2016-10-14-11-40,3,0,1.33333333333,0.204301075269,,10.0,14.0,11.0,49.4193548387,9.0,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,93,0,3,2016-10-14-11-40,2016-10-14 11:40:00,5.0,40.0,0,0
2016-10-14-11-40,3,1,1.04705882353,0.282352941176,0.164705882353,10.0,14.0,11.0,49.2941176471,9.0,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,85,1,3,2016-10-14-11-40,2016-10-14 11:40:00,5.0,40.0,0,0
2016-10-14-12-0,1,0,1.08333333333,0.166666666667,,10.0,14.0,12.0,9.375,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,24,0,1,2016-10-14-12-0,2016-10-14 12:00:00,5.0,0.0,0,0
2016-10-14-12-0,1,1,1.3786407767,0.203883495146,0.339805825243,10.0,14.0,12.0,9.87378640777,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,103,1,1,2016-10-14-12-0,2016-10-14 12:00:00,5.0,0.0,0,0
2016-10-14-12-0,2,0,1.21538461538,0.276923076923,,10.0,14.0,12.0,10.3692307692,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,65,0,2,2016-10-14-12-0,2016-10-14 12:00:00,5.0,0.0,0,0
2016-10-14-12-0,3,0,1.22222222222,0.232323232323,,10.0,14.0,12.0,10.7878787879,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,99,0,3,2016-10-14-12-0,2016-10-14 12:00:00,5.0,0.0,0,0
2016-10-14-12-0,3,1,1.17894736842,0.2,0.189473684211,10.0,14.0,12.0,9.36842105263,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,95,1,3,2016-10-14-12-0,2016-10-14 12:00:00,5.0,0.0,0,0
2016-10-14-12-20,1,0,1.16666666667,0.333333333333,,10.0,14.0,12.0,27.8095238095,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,42,0,1,2016-10-14-12-20,2016-10-14 12:20:00,5.0,20.0,0,0
2016-10-14-12-20,1,1,1.31182795699,0.247311827957,0.322580645161,10.0,14.0,12.0,30.7634408602,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,93,1,1,2016-10-14-12-20,2016-10-14 12:20:00,5.0,20.0,0,0
2016-10-14-12-20,2,0,1.17441860465,0.325581395349,,10.0,14.0,12.0,28.5813953488,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,86,0,2,2016-10-14-12-20,2016-10-14 12:20:00,5.0,20.0,0,0
2016-10-14-12-20,3,0,1.24210526316,0.231578947368,,10.0,14.0,12.0,29.4210526316,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,95,0,3,2016-10-14-12-20,2016-10-14 12:20:00,5.0,20.0,0,0
2016-10-14-12-20,3,1,1.21495327103,0.252336448598,0.140186915888,10.0,14.0,12.0,28.9439252336,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,107,1,3,2016-10-14-12-20,2016-10-14 12:20:00,5.0,20.0,0,0
2016-10-14-12-40,1,0,1.12962962963,0.259259259259,,10.0,14.0,12.0,49.8333333333,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,54,0,1,2016-10-14-12-40,2016-10-14 12:40:00,5.0,40.0,0,0
2016-10-14-12-40,1,1,1.29545454545,0.159090909091,0.397727272727,10.0,14.0,12.0,49.6818181818,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,88,1,1,2016-10-14-12-40,2016-10-14 12:40:00,5.0,40.0,0,0
2016-10-14-12-40,2,0,1.15053763441,0.215053763441,,10.0,14.0,12.0,49.8494623656,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,93,0,2,2016-10-14-12-40,2016-10-14 12:40:00,5.0,40.0,0,0
2016-10-14-12-40,3,0,1.24761904762,0.266666666667,,10.0,14.0,12.0,50.1523809524,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,105,0,3,2016-10-14-12-40,2016-10-14 12:40:00,5.0,40.0,0,0
2016-10-14-12-40,3,1,1.12765957447,0.18085106383,0.18085106383,10.0,14.0,12.0,50.6489361702,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,94,1,3,2016-10-14-12-40,2016-10-14 12:40:00,5.0,40.0,0,0
2016-10-14-13-0,1,0,1.06896551724,0.275862068966,,10.0,14.0,13.0,9.81034482759,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,58,0,1,2016-10-14-13-0,2016-10-14 13:00:00,5.0,0.0,0,0
2016-10-14-13-0,1,1,1.23232323232,0.131313131313,0.323232323232,10.0,14.0,13.0,9.58585858586,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,99,1,1,2016-10-14-13-0,2016-10-14 13:00:00,5.0,0.0,0,0
2016-10-14-13-0,2,0,1.1625,0.3125,,10.0,14.0,13.0,9.9375,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,80,0,2,2016-10-14-13-0,2016-10-14 13:00:00,5.0,0.0,0,0
2016-10-14-13-0,3,0,1.28225806452,0.282258064516,,10.0,14.0,13.0,8.82258064516,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,124,0,3,2016-10-14-13-0,2016-10-14 13:00:00,5.0,0.0,0,0
2016-10-14-13-0,3,1,1.12765957447,0.248226950355,0.148936170213,10.0,14.0,13.0,9.17730496454,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,141,1,3,2016-10-14-13-0,2016-10-14 13:00:00,5.0,0.0,0,0
2016-10-14-13-20,1,0,1.1320754717,0.169811320755,,10.0,14.0,13.0,29.4150943396,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,53,0,1,2016-10-14-13-20,2016-10-14 13:20:00,5.0,20.0,0,0
2016-10-14-13-20,1,1,1.43243243243,0.189189189189,0.36036036036,10.0,14.0,13.0,29.2792792793,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,111,1,1,2016-10-14-13-20,2016-10-14 13:20:00,5.0,20.0,0,0
2016-10-14-13-20,2,0,1.12048192771,0.301204819277,,10.0,14.0,13.0,28.9879518072,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,83,0,2,2016-10-14-13-20,2016-10-14 13:20:00,5.0,20.0,0,0
2016-10-14-13-20,3,0,1.28703703704,0.231481481481,,10.0,14.0,13.0,29.7777777778,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,108,0,3,2016-10-14-13-20,2016-10-14 13:20:00,5.0,20.0,0,0
2016-10-14-13-20,3,1,1.2015503876,0.263565891473,0.147286821705,10.0,14.0,13.0,30.4186046512,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,129,1,3,2016-10-14-13-20,2016-10-14 13:20:00,5.0,20.0,0,0
2016-10-14-13-40,1,0,1.11363636364,0.25,,10.0,14.0,13.0,49.6136363636,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,44,0,1,2016-10-14-13-40,2016-10-14 13:40:00,5.0,40.0,0,0
2016-10-14-13-40,1,1,1.28703703704,0.222222222222,0.231481481481,10.0,14.0,13.0,48.5833333333,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,108,1,1,2016-10-14-13-40,2016-10-14 13:40:00,5.0,40.0,0,0
2016-10-14-13-40,2,0,1.20588235294,0.254901960784,,10.0,14.0,13.0,50.0,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,102,0,2,2016-10-14-13-40,2016-10-14 13:40:00,5.0,40.0,0,0
2016-10-14-13-40,3,0,1.25225225225,0.162162162162,,10.0,14.0,13.0,49.7387387387,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,111,0,3,2016-10-14-13-40,2016-10-14 13:40:00,5.0,40.0,0,0
2016-10-14-13-40,3,1,1.13008130081,0.243902439024,0.146341463415,10.0,14.0,13.0,48.8455284553,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,123,1,3,2016-10-14-13-40,2016-10-14 13:40:00,5.0,40.0,0,0
2016-10-14-14-0,1,0,1.13636363636,0.242424242424,,10.0,14.0,14.0,9.65151515152,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,66,0,1,2016-10-14-14-0,2016-10-14 14:00:00,5.0,0.0,0,0
2016-10-14-14-0,1,1,1.27049180328,0.229508196721,0.237704918033,10.0,14.0,14.0,10.3606557377,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,122,1,1,2016-10-14-14-0,2016-10-14 14:00:00,5.0,0.0,0,0
2016-10-14-14-0,2,0,1.18556701031,0.154639175258,,10.0,14.0,14.0,9.40206185567,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,97,0,2,2016-10-14-14-0,2016-10-14 14:00:00,5.0,0.0,0,0
2016-10-14-14-0,3,0,1.27272727273,0.272727272727,,10.0,14.0,14.0,8.97520661157,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,121,0,3,2016-10-14-14-0,2016-10-14 14:00:00,5.0,0.0,0,0
2016-10-14-14-0,3,1,1.12396694215,0.272727272727,0.0743801652893,10.0,14.0,14.0,11.1239669421,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,121,1,3,2016-10-14-14-0,2016-10-14 14:00:00,5.0,0.0,0,0
2016-10-14-14-20,1,0,1.04545454545,0.242424242424,,10.0,14.0,14.0,29.1060606061,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,66,0,1,2016-10-14-14-20,2016-10-14 14:20:00,5.0,20.0,0,0
2016-10-14-14-20,1,1,1.36633663366,0.227722772277,0.217821782178,10.0,14.0,14.0,28.495049505,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,101,1,1,2016-10-14-14-20,2016-10-14 14:20:00,5.0,20.0,0,0
2016-10-14-14-20,2,0,1.14851485149,0.188118811881,,10.0,14.0,14.0,30.3465346535,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,101,0,2,2016-10-14-14-20,2016-10-14 14:20:00,5.0,20.0,0,0
2016-10-14-14-20,3,0,1.25531914894,0.202127659574,,10.0,14.0,14.0,29.329787234,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,94,0,3,2016-10-14-14-20,2016-10-14 14:20:00,5.0,20.0,0,0
2016-10-14-14-20,3,1,1.13793103448,0.336206896552,0.0948275862069,10.0,14.0,14.0,28.5431034483,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,116,1,3,2016-10-14-14-20,2016-10-14 14:20:00,5.0,20.0,0,0
2016-10-14-14-40,1,0,1.04,0.32,,10.0,14.0,14.0,50.86,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,50,0,1,2016-10-14-14-40,2016-10-14 14:40:00,5.0,40.0,0,0
2016-10-14-14-40,1,1,1.33,0.25,0.22,10.0,14.0,14.0,50.52,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,100,1,1,2016-10-14-14-40,2016-10-14 14:40:00,5.0,40.0,0,0
2016-10-14-14-40,2,0,1.19512195122,0.243902439024,,10.0,14.0,14.0,49.4024390244,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,82,0,2,2016-10-14-14-40,2016-10-14 14:40:00,5.0,40.0,0,0
2016-10-14-14-40,3,0,1.21538461538,0.176923076923,,10.0,14.0,14.0,50.4692307692,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,130,0,3,2016-10-14-14-40,2016-10-14 14:40:00,5.0,40.0,0,0
2016-10-14-14-40,3,1,1.12389380531,0.16814159292,0.16814159292,10.0,14.0,14.0,48.8849557522,12.0,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,113,1,3,2016-10-14-14-40,2016-10-14 14:40:00,5.0,40.0,0,0
2016-10-14-15-0,1,0,1.05263157895,0.25,,10.0,14.0,15.0,9.52631578947,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,76,0,1,2016-10-14-15-0,2016-10-14 15:00:00,5.0,0.0,0,0
2016-10-14-15-0,1,1,1.30769230769,0.247863247863,0.264957264957,10.0,14.0,15.0,9.70085470085,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,117,1,1,2016-10-14-15-0,2016-10-14 15:00:00,5.0,0.0,0,0
2016-10-14-15-0,2,0,1.13580246914,0.20987654321,,10.0,14.0,15.0,9.41975308642,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,81,0,2,2016-10-14-15-0,2016-10-14 15:00:00,5.0,0.0,0,0
2016-10-14-15-0,3,0,1.18571428571,0.235714285714,,10.0,14.0,15.0,9.75714285714,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,140,0,3,2016-10-14-15-0,2016-10-14 15:00:00,5.0,0.0,0,0
2016-10-14-15-0,3,1,1.12,0.27,0.12,10.0,14.0,15.0,9.13,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,100,1,3,2016-10-14-15-0,2016-10-14 15:00:00,5.0,0.0,0,0
2016-10-14-15-20,1,0,1.06060606061,0.287878787879,,10.0,14.0,15.0,29.5757575758,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,66,0,1,2016-10-14-15-20,2016-10-14 15:20:00,5.0,20.0,0,0
2016-10-14-15-20,1,1,1.36206896552,0.293103448276,0.23275862069,10.0,14.0,15.0,29.5689655172,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,116,1,1,2016-10-14-15-20,2016-10-14 15:20:00,5.0,20.0,0,0
2016-10-14-15-20,2,0,1.08653846154,0.365384615385,,10.0,14.0,15.0,29.1057692308,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,104,0,2,2016-10-14-15-20,2016-10-14 15:20:00,5.0,20.0,0,0
2016-10-14-15-20,3,0,1.33333333333,0.268115942029,,10.0,14.0,15.0,29.2246376812,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,138,0,3,2016-10-14-15-20,2016-10-14 15:20:00,5.0,20.0,0,0
2016-10-14-15-20,3,1,1.24528301887,0.188679245283,0.122641509434,10.0,14.0,15.0,28.8773584906,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,106,1,3,2016-10-14-15-20,2016-10-14 15:20:00,5.0,20.0,0,0
2016-10-14-15-40,1,0,1.07142857143,0.314285714286,,10.0,14.0,15.0,48.3428571429,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,70,0,1,2016-10-14-15-40,2016-10-14 15:40:00,5.0,40.0,0,0
2016-10-14-15-40,1,1,1.18103448276,0.258620689655,0.189655172414,10.0,14.0,15.0,49.775862069,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,116,1,1,2016-10-14-15-40,2016-10-14 15:40:00,5.0,40.0,0,0
2016-10-14-15-40,2,0,1.06382978723,0.212765957447,,10.0,14.0,15.0,49.0212765957,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,94,0,2,2016-10-14-15-40,2016-10-14 15:40:00,5.0,40.0,0,0
2016-10-14-15-40,3,0,1.16788321168,0.313868613139,,10.0,14.0,15.0,49.2846715328,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,137,0,3,2016-10-14-15-40,2016-10-14 15:40:00,5.0,40.0,0,0
2016-10-14-15-40,3,1,1.19266055046,0.220183486239,0.174311926606,10.0,14.0,15.0,49.7431192661,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,109,1,3,2016-10-14-15-40,2016-10-14 15:40:00,5.0,40.0,0,0
2016-10-14-16-0,1,0,1.01587301587,0.285714285714,,10.0,14.0,16.0,10.6825396825,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,63,0,1,2016-10-14-16-0,2016-10-14 16:00:00,5.0,0.0,0,0
2016-10-14-16-0,1,1,1.13333333333,0.304761904762,0.133333333333,10.0,14.0,16.0,8.51428571429,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,105,1,1,2016-10-14-16-0,2016-10-14 16:00:00,5.0,0.0,0,0
2016-10-14-16-0,2,0,1.1568627451,0.313725490196,,10.0,14.0,16.0,9.6862745098,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,102,0,2,2016-10-14-16-0,2016-10-14 16:00:00,5.0,0.0,0,0
2016-10-14-16-0,3,0,1.15827338129,0.273381294964,,10.0,14.0,16.0,9.29496402878,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,139,0,3,2016-10-14-16-0,2016-10-14 16:00:00,5.0,0.0,0,0
2016-10-14-16-0,3,1,1.27826086957,0.295652173913,0.130434782609,10.0,14.0,16.0,9.19130434783,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,115,1,3,2016-10-14-16-0,2016-10-14 16:00:00,5.0,0.0,0,0
2016-10-14-16-20,1,0,1.05633802817,0.183098591549,,10.0,14.0,16.0,28.6338028169,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,71,0,1,2016-10-14-16-20,2016-10-14 16:20:00,5.0,20.0,0,0
2016-10-14-16-20,1,1,1.224,0.256,0.176,10.0,14.0,16.0,30.104,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,125,1,1,2016-10-14-16-20,2016-10-14 16:20:00,5.0,20.0,0,0
2016-10-14-16-20,2,0,1.08510638298,0.276595744681,,10.0,14.0,16.0,28.7659574468,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,94,0,2,2016-10-14-16-20,2016-10-14 16:20:00,5.0,20.0,0,0
2016-10-14-16-20,3,0,1.22222222222,0.192592592593,,10.0,14.0,16.0,30.0666666667,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,135,0,3,2016-10-14-16-20,2016-10-14 16:20:00,5.0,20.0,0,0
2016-10-14-16-20,3,1,1.10112359551,0.280898876404,0.0449438202247,10.0,14.0,16.0,28.9887640449,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,89,1,3,2016-10-14-16-20,2016-10-14 16:20:00,5.0,20.0,0,0
2016-10-14-16-40,1,0,1.06451612903,0.306451612903,,10.0,14.0,16.0,48.9677419355,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,62,0,1,2016-10-14-16-40,2016-10-14 16:40:00,5.0,40.0,0,0
2016-10-14-16-40,1,1,1.16666666667,0.30701754386,0.131578947368,10.0,14.0,16.0,49.5526315789,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,114,1,1,2016-10-14-16-40,2016-10-14 16:40:00,5.0,40.0,0,0
2016-10-14-16-40,2,0,1.18390804598,0.264367816092,,10.0,14.0,16.0,48.9540229885,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,87,0,2,2016-10-14-16-40,2016-10-14 16:40:00,5.0,40.0,0,0
2016-10-14-16-40,3,0,1.22972972973,0.263513513514,,10.0,14.0,16.0,50.4459459459,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,148,0,3,2016-10-14-16-40,2016-10-14 16:40:00,5.0,40.0,0,0
2016-10-14-16-40,3,1,1.18446601942,0.31067961165,0.0873786407767,10.0,14.0,16.0,49.3300970874,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,103,1,3,2016-10-14-16-40,2016-10-14 16:40:00,5.0,40.0,0,0
2016-10-14-17-0,1,0,1.09090909091,0.318181818182,,10.0,14.0,17.0,9.5,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,44,0,1,2016-10-14-17-0,2016-10-14 17:00:00,5.0,0.0,0,0
2016-10-14-17-0,1,1,1.18032786885,0.286885245902,0.122950819672,10.0,14.0,17.0,10.0901639344,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,122,1,1,2016-10-14-17-0,2016-10-14 17:00:00,5.0,0.0,0,0
2016-10-14-17-0,2,0,1.03614457831,0.301204819277,,10.0,14.0,17.0,9.95180722892,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,83,0,2,2016-10-14-17-0,2016-10-14 17:00:00,5.0,0.0,0,0
2016-10-14-17-0,3,0,1.16438356164,0.315068493151,,10.0,14.0,17.0,9.7397260274,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,146,0,3,2016-10-14-17-0,2016-10-14 17:00:00,5.0,0.0,0,0
2016-10-14-17-0,3,1,1.10714285714,0.267857142857,0.0714285714286,10.0,14.0,17.0,8.66964285714,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,112,1,3,2016-10-14-17-0,2016-10-14 17:00:00,5.0,0.0,0,0
2016-10-14-17-20,1,0,1.04255319149,0.297872340426,,10.0,14.0,17.0,29.4680851064,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,47,0,1,2016-10-14-17-20,2016-10-14 17:20:00,5.0,20.0,0,0
2016-10-14-17-20,1,1,1.26515151515,0.424242424242,0.0984848484848,10.0,14.0,17.0,31.5075757576,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,132,1,1,2016-10-14-17-20,2016-10-14 17:20:00,5.0,20.0,0,0
2016-10-14-17-20,2,0,1.09183673469,0.295918367347,,10.0,14.0,17.0,29.7346938776,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,98,0,2,2016-10-14-17-20,2016-10-14 17:20:00,5.0,20.0,0,0
2016-10-14-17-20,3,0,1.23770491803,0.204918032787,,10.0,14.0,17.0,29.3770491803,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,122,0,3,2016-10-14-17-20,2016-10-14 17:20:00,5.0,20.0,0,0
2016-10-14-17-20,3,1,1.15887850467,0.224299065421,0.0560747663551,10.0,14.0,17.0,28.7289719626,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,107,1,3,2016-10-14-17-20,2016-10-14 17:20:00,5.0,20.0,0,0
2016-10-14-17-40,1,0,1.02564102564,0.205128205128,,10.0,14.0,17.0,50.8717948718,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,39,0,1,2016-10-14-17-40,2016-10-14 17:40:00,5.0,40.0,0,0
2016-10-14-17-40,1,1,1.17037037037,0.311111111111,0.177777777778,10.0,14.0,17.0,49.7185185185,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,135,1,1,2016-10-14-17-40,2016-10-14 17:40:00,5.0,40.0,0,0
2016-10-14-17-40,2,0,1.05063291139,0.379746835443,,10.0,14.0,17.0,48.9746835443,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,79,0,2,2016-10-14-17-40,2016-10-14 17:40:00,5.0,40.0,0,0
2016-10-14-17-40,3,0,1.16964285714,0.232142857143,,10.0,14.0,17.0,49.4017857143,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,112,0,3,2016-10-14-17-40,2016-10-14 17:40:00,5.0,40.0,0,0
2016-10-14-17-40,3,1,1.1640625,0.296875,0.09375,10.0,14.0,17.0,49.8828125,15.0,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,128,1,3,2016-10-14-17-40,2016-10-14 17:40:00,5.0,40.0,0,0
2016-10-14-18-0,1,0,1.02857142857,0.285714285714,,10.0,14.0,18.0,9.11428571429,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,35,0,1,2016-10-14-18-0,2016-10-14 18:00:00,5.0,0.0,0,0
2016-10-14-18-0,1,1,1.16853932584,0.303370786517,0.101123595506,10.0,14.0,18.0,9.07865168539,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,89,1,1,2016-10-14-18-0,2016-10-14 18:00:00,5.0,0.0,0,0
2016-10-14-18-0,2,0,1.08450704225,0.267605633803,,10.0,14.0,18.0,10.3802816901,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,71,0,2,2016-10-14-18-0,2016-10-14 18:00:00,5.0,0.0,0,0
2016-10-14-18-0,3,0,1.40540540541,0.202702702703,,10.0,14.0,18.0,7.55405405405,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,74,0,3,2016-10-14-18-0,2016-10-14 18:00:00,5.0,0.0,0,0
2016-10-14-18-0,3,1,1.08,0.344,0.032,10.0,14.0,18.0,10.232,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,125,1,3,2016-10-14-18-0,2016-10-14 18:00:00,5.0,0.0,0,0
2016-10-14-18-20,1,0,1.03333333333,0.3,,10.0,14.0,18.0,29.3333333333,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,30,0,1,2016-10-14-18-20,2016-10-14 18:20:00,5.0,20.0,0,0
2016-10-14-18-20,1,1,1.11764705882,0.329411764706,0.0823529411765,10.0,14.0,18.0,30.6,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,85,1,1,2016-10-14-18-20,2016-10-14 18:20:00,5.0,20.0,0,0
2016-10-14-18-20,2,0,1.10112359551,0.191011235955,,10.0,14.0,18.0,29.3033707865,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,89,0,2,2016-10-14-18-20,2016-10-14 18:20:00,5.0,20.0,0,0
2016-10-14-18-20,3,0,1.30882352941,0.294117647059,,10.0,14.0,18.0,29.0294117647,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,68,0,3,2016-10-14-18-20,2016-10-14 18:20:00,5.0,20.0,0,0
2016-10-14-18-20,3,1,1.31343283582,0.283582089552,0.089552238806,10.0,14.0,18.0,27.1492537313,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,67,1,3,2016-10-14-18-20,2016-10-14 18:20:00,5.0,20.0,0,0
2016-10-14-18-40,1,0,1.09302325581,0.302325581395,,10.0,14.0,18.0,48.9534883721,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,43,0,1,2016-10-14-18-40,2016-10-14 18:40:00,5.0,40.0,0,0
2016-10-14-18-40,1,1,1.20238095238,0.261904761905,0.107142857143,10.0,14.0,18.0,49.2738095238,18.0,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,84,1,1,2016-10-14-18-40,2016-10-14 18:40:00,5.0,40.0,0,0
