,volume,year,month,rounded_hour,minute,hour_y,pressure,sea_pressure,count,direction,tollgate_id,window_time,window_time_formatted,is_festival,is_working_day,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,day_18,day_19,day_20,day_21,day_22,day_23,day_24,hour_8,hour_9,hour_17,hour_18,rounded_min_0,rounded_min_20,rounded_min_40,wind_direction_-0.0,wind_direction_30.0,wind_direction_60.0,wind_direction_75.0,wind_direction_90.0,wind_direction_105.0,wind_direction_120.0,wind_direction_165.0,wind_direction_195.0,wind_direction_210.0,wind_direction_225.0,wind_direction_315.0,wind_direction_330.0,wind_direction_345.0,wind_speed_0.0,wind_speed_1.0,wind_speed_2.0,wind_speed_3.0,wind_speed_4.0,wind_speed_6.0,temperature_18.0,temperature_20.0,temperature_22.0,temperature_24.0,rel_humidity_60.0,rel_humidity_70.0,rel_humidity_80.0,rel_humidity_90.0,precipitation_0.0,precipitation_1.0,precipitation_3.0,day,hour,vehicle_id,travel_time,count_traj
216,242.68,2016,10,15,0,15,1008.0,1013.0,1,0,1,2016-10-24-17-0,2016-10-24 17:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1029513.0,138.333333333,12.0
217,229.32,2016,10,15,0,15,1008.0,1013.0,1,0,2,2016-10-24-17-0,2016-10-24 17:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1020756.0,97.125,8.0
218,193.18,2016,10,15,0,15,1008.0,1013.0,1,0,3,2016-10-24-17-0,2016-10-24 17:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1025345.0,126.928571429,14.0
219,96.12,2016,10,15,20,15,1008.0,1013.0,1,0,1,2016-10-24-17-20,2016-10-24 17:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1024734.0,140.875,8.0
220,14.88,2016,10,15,20,15,1008.0,1013.0,1,0,2,2016-10-24-17-20,2016-10-24 17:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1020560.0,53.1666666667,12.0
221,24.46,2016,10,15,20,15,1008.0,1013.0,1,0,3,2016-10-24-17-20,2016-10-24 17:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1028506.0,99.5,18.0
222,250.52,2016,10,15,40,15,1008.0,1013.0,1,0,1,2016-10-24-17-40,2016-10-24 17:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1018068.0,140.5,4.0
223,100.91,2016,10,15,40,15,1008.0,1013.0,1,0,2,2016-10-24-17-40,2016-10-24 17:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1026906.0,44.0833333333,12.0
224,40.99,2016,10,15,40,15,1008.0,1013.0,1,0,3,2016-10-24-17-40,2016-10-24 17:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,24,17,1028462.0,118.85,20.0
225,229.59,2016,10,18,0,18,1007.3,1012.3,1,0,1,2016-10-24-18-0,2016-10-24 18:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1031160.0,152.666666667,3.0
226,288.14,2016,10,18,0,18,1007.3,1012.3,1,0,2,2016-10-24-18-0,2016-10-24 18:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1019177.0,86.2857142857,14.0
227,241.31,2016,10,18,0,18,1007.3,1012.3,1,0,3,2016-10-24-18-0,2016-10-24 18:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1025755.0,116.266666667,15.0
228,41.77,2016,10,18,20,18,1007.3,1012.3,1,0,1,2016-10-24-18-20,2016-10-24 18:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1030577.0,143.8,10.0
229,57.52,2016,10,18,20,18,1007.3,1012.3,1,0,2,2016-10-24-18-20,2016-10-24 18:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1025597.0,71.1428571429,7.0
230,10.9,2016,10,18,20,18,1007.3,1012.3,1,0,3,2016-10-24-18-20,2016-10-24 18:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1022609.0,91.5,8.0
231,180.91,2016,10,18,40,18,1007.3,1012.3,1,0,1,2016-10-24-18-40,2016-10-24 18:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1020250.0,139.833333333,6.0
232,82.7,2016,10,18,40,18,1007.3,1012.3,1,0,2,2016-10-24-18-40,2016-10-24 18:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1022920.0,60.125,8.0
233,177.65,2016,10,18,40,18,1007.3,1012.3,1,0,3,2016-10-24-18-40,2016-10-24 18:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,24,18,1023647.0,132.285714286,14.0
234,189.78,2016,10,6,0,6,1007.7,1012.7,1,0,1,2016-10-24-8-0,2016-10-24 08:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1015976.0,129.75,8.0
235,173.27,2016,10,6,0,6,1007.7,1012.7,1,0,2,2016-10-24-8-0,2016-10-24 08:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1020086.0,40.6666666667,6.0
236,47.66,2016,10,6,0,6,1007.7,1012.7,1,0,3,2016-10-24-8-0,2016-10-24 08:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1022420.0,105.6,5.0
237,193.35,2016,10,6,20,6,1007.7,1012.7,1,0,1,2016-10-24-8-20,2016-10-24 08:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1021170.40891,114.212579124,9.2995951417
238,109.6,2016,10,6,20,6,1007.7,1012.7,1,0,2,2016-10-24-8-20,2016-10-24 08:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1027496.0,49.5714285714,7.0
239,63.12,2016,10,6,20,6,1007.7,1012.7,1,0,3,2016-10-24-8-20,2016-10-24 08:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1006429.0,123.333333333,6.0
240,155.33,2016,10,6,40,6,1007.7,1012.7,1,0,1,2016-10-24-8-40,2016-10-24 08:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1017864.0,158.5,4.0
241,73.24,2016,10,6,40,6,1007.7,1012.7,1,0,2,2016-10-24-8-40,2016-10-24 08:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1016063.0,36.8,5.0
242,248.12,2016,10,6,40,6,1007.7,1012.7,1,0,3,2016-10-24-8-40,2016-10-24 08:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,24,8,1019681.0,140.875,8.0
243,73.23,2016,10,9,0,9,1007.3,1012.3,1,0,1,2016-10-24-9-0,2016-10-24 09:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1015462.0,147.285714286,7.0
244,266.21,2016,10,9,0,9,1007.3,1012.3,1,0,2,2016-10-24-9-0,2016-10-24 09:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1017326.0,75.0,8.0
245,256.36,2016,10,9,0,9,1007.3,1012.3,1,0,3,2016-10-24-9-0,2016-10-24 09:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1022924.0,156.818181818,11.0
246,100.94,2016,10,9,20,9,1007.3,1012.3,1,0,1,2016-10-24-9-20,2016-10-24 09:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1039322.0,235.666666667,3.0
247,11.08,2016,10,9,20,9,1007.3,1012.3,1,0,2,2016-10-24-9-20,2016-10-24 09:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1016403.0,53.4285714286,7.0
248,259.68,2016,10,9,20,9,1007.3,1012.3,1,0,3,2016-10-24-9-20,2016-10-24 09:20:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1020718.0,155.357142857,14.0
249,42.14,2016,10,9,40,9,1007.3,1012.3,1,0,1,2016-10-24-9-40,2016-10-24 09:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1014588.0,206.0,2.0
250,36.23,2016,10,9,40,9,1007.3,1012.3,1,0,2,2016-10-24-9-40,2016-10-24 09:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1027254.0,77.8,10.0
251,283.05,2016,10,9,40,9,1007.3,1012.3,1,0,3,2016-10-24-9-40,2016-10-24 09:40:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,24,9,1021586.0,172.444444444,9.0
